Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption,Hour,Day,Month,Weekday,Is_Weekend,Year,Is_Summer,Is_Day,Apartment_Type_Encode,Income_Level_Encoded,Amenities_Encoded
10/06/2011 08,3,Cottage,23.04,36.1,1.3,0.85,Middle,0,Unknown,1.0,109.46,8,10,6,4,0,2011,1,1,4,1.0,0.0
10/06/2011 16,3,1BHK,27.17,58.12,1.45,1.0,Low,1,Unknown,0.0,89.53,16,10,6,4,0,2011,1,1,0,0.0,0.0
11/06/2011 00,2,1BHK,25.85,47.98,1.79,1.49,Low,0,Garden,0.0,119.24,0,11,6,5,1,2011,1,0,0,0.0,1.0
11/06/2011 08,4,3BHK,29.11,47.17,1.81,1.27,Upper Middle,0,Garden,0.0,263.21,8,11,6,5,1,2011,1,1,2,2.0,1.0
11/06/2011 16,4,2BHK,17.04,65.91,1.78,1.5,Middle,1,Unknown,0.0,198.88,16,11,6,5,1,2011,1,1,1,1.0,0.0
12/06/2011 00,4,2BHK,23.17,54.76,1.87,0.92,Upper Middle,1,Fountain,1.0,225.2,0,12,6,6,1,2011,1,0,1,2.0,2.0
12/06/2011 08,3,Bungalow,30.08,52.17,2.57,1.06,Upper Middle,0,Swimming Pool,0.0,197.93,8,12,6,6,1,2011,1,1,3,2.0,4.0
12/06/2011 16,5,Bungalow,28.36,32.78,2.12,0.81,Upper Middle,1,Garden,0.0,193.1,16,12,6,6,1,2011,1,1,3,2.0,1.0
13/06/2011 00,3,2BHK,13.21,50.43,1.03,1.43,Middle,0,Unknown,1.0,173.03,0,13,6,0,0,2011,1,0,1,1.0,0.0
13/06/2011 08,3,2BHK,13.43,53.39,1.2,1.35,Middle,0,Swimming Pool,0.0,179.32,8,13,6,0,0,2011,1,1,1,1.0,4.0
13/06/2011 16,5,2BHK,15.93,62.63,2.66,0.98,Upper Middle,0,Swimming Pool,0.0,173.72,16,13,6,0,0,2011,1,1,1,2.0,4.0
14/06/2011 00,3,Cottage,30.04,45.0,1.73,0.81,Middle,0,Garden,1.0,106.87,0,14,6,1,0,2011,1,0,4,1.0,1.0
14/06/2011 08,3,Cottage,19.65,54.14,1.46,1.03,Middle,0,Unknown,0.0,99.54,8,14,6,1,0,2011,1,1,4,1.0,0.0
14/06/2011 16,3,1BHK,15.36,57.72,1.15,1.48,Low,1,Unknown,0.0,147.28,16,14,6,1,0,2011,1,1,0,0.0,0.0
15/06/2011 00,2,Cottage,29.33,52.39,1.17,1.1,Middle,0,Jacuzzi,0.0,119.91,0,15,6,2,0,2011,1,0,4,1.0,3.0
15/06/2011 08,3,2BHK,31.66,45.51,1.34,1.13,Middle,0,Unknown,0.0,139.86,8,15,6,2,0,2011,1,1,1,1.0,0.0
15/06/2011 16,2,Cottage,12.38,64.68,1.64,1.45,Middle,0,Unknown,0.0,98.51,16,15,6,2,0,2011,1,1,4,1.0,0.0
16/06/2011 00,2,1BHK,14.04,44.11,1.72,1.08,Middle,0,Unknown,0.0,85.77,0,16,6,3,0,2011,1,0,0,1.0,0.0
16/06/2011 08,2,Cottage,28.25,37.38,1.59,1.28,Middle,1,Unknown,0.0,143.84,8,16,6,3,0,2011,1,1,4,1.0,0.0
16/06/2011 16,3,3BHK,14.59,56.0,1.84,1.37,Upper Middle,0,Unknown,0.0,193.62,16,16,6,3,0,2011,1,1,2,2.0,0.0
17/06/2011 00,5,Bungalow,11.44,43.99,2.46,1.31,Upper Middle,0,Garden,1.0,237.48,0,17,6,4,0,2011,1,0,3,2.0,1.0
17/06/2011 08,2,1BHK,22.71,55.52,1.22,1.43,Middle,0,Unknown,0.0,115.36,8,17,6,4,0,2011,1,1,0,1.0,0.0
17/06/2011 16,2,1BHK,33.09,42.11,1.31,1.46,Middle,1,Unknown,1.0,192.02,16,17,6,4,0,2011,1,1,0,1.0,0.0
18/06/2011 00,3,Detached,28.87,61.82,1.78,1.17,Rich,0,Swimming Pool,0.0,230.05,0,18,6,5,1,2011,1,0,5,3.0,4.0
18/06/2011 08,4,Bungalow,17.97,65.78,2.48,1.25,Upper Middle,0,Garden,0.0,151.52,8,18,6,5,1,2011,1,1,3,2.0,1.0
18/06/2011 16,3,2BHK,26.89,49.56,2.66,1.07,Upper Middle,0,Fountain,0.0,153.35,16,18,6,5,1,2011,1,1,1,2.0,2.0
19/06/2011 00,3,2BHK,22.34,52.24,2.0,1.08,Upper Middle,0,Garden,1.0,153.29,0,19,6,6,1,2011,1,0,1,2.0,1.0
19/06/2011 08,2,Cottage,18.89,55.92,1.78,0.86,Middle,1,Swimming Pool,0.0,102.49,8,19,6,6,1,2011,1,1,4,1.0,4.0
20/06/2011 00,3,Cottage,11.98,61.29,1.05,1.16,Middle,0,Garden,0.0,106.07,0,20,6,0,0,2011,1,0,4,1.0,1.0
20/06/2011 08,4,3BHK,33.1,49.39,2.52,0.89,Rich,1,Fountain,0.0,246.77,8,20,6,0,0,2011,1,1,2,3.0,2.0
20/06/2011 16,3,3BHK,22.6,74.9,1.62,1.05,Rich,0,Unknown,0.0,137.99,16,20,6,0,0,2011,1,1,2,3.0,0.0
21/06/2011 00,3,2BHK,13.42,55.07,1.38,1.3,Middle,1,Unknown,0.0,156.47,0,21,6,1,0,2011,1,0,1,1.0,0.0
21/06/2011 08,3,Cottage,28.85,49.3,1.09,1.21,Middle,0,Unknown,0.0,107.58,8,21,6,1,0,2011,1,1,4,1.0,0.0
21/06/2011 16,4,2BHK,12.48,50.07,2.71,0.9,Upper Middle,0,Fountain,0.0,134.6,16,21,6,1,0,2011,1,1,1,2.0,2.0
22/06/2011 00,2,Studio,33.1,46.58,1.46,0.95,Low,1,Garden,1.0,102.19,0,22,6,2,0,2011,1,0,6,0.0,1.0
22/06/2011 08,3,2BHK,22.71,55.3,1.77,0.81,Middle,0,Unknown,0.0,86.07,8,22,6,2,0,2011,1,1,1,1.0,0.0
22/06/2011 16,5,Bungalow,12.66,61.33,1.63,1.36,Rich,0,Garden,0.0,238.13,16,22,6,2,0,2011,1,1,3,3.0,1.0
23/06/2011 00,2,1BHK,22.09,44.25,1.31,0.9,Middle,0,Unknown,0.0,97.13,0,23,6,3,0,2011,1,0,0,1.0,0.0
23/06/2011 08,5,2BHK,30.86,41.63,1.43,1.29,Middle,0,Garden,0.0,232.67,8,23,6,3,0,2011,1,1,1,1.0,1.0
23/06/2011 16,5,2BHK,16.83,44.59,1.58,0.99,Middle,1,Garden,0.0,186.95,16,23,6,3,0,2011,1,1,1,1.0,1.0
24/06/2011 00,5,Bungalow,29.71,48.57,2.19,0.8,Rich,0,Unknown,0.0,163.28,0,24,6,4,0,2011,1,0,3,3.0,0.0
24/06/2011 08,2,Cottage,23.88,42.32,1.14,1.23,Middle,1,Unknown,0.0,124.9,8,24,6,4,0,2011,1,1,4,1.0,0.0
24/06/2011 16,2,Cottage,13.74,48.9,1.63,1.27,Middle,1,Garden,0.0,102.72,16,24,6,4,0,2011,1,1,4,1.0,1.0
25/06/2011 00,4,3BHK,25.5,44.98,1.94,0.82,Rich,0,Jacuzzi,1.0,226.43,0,25,6,5,1,2011,1,0,2,3.0,3.0
25/06/2011 08,3,1BHK,26.95,37.52,1.62,1.41,Middle,0,Unknown,0.0,159.53,8,25,6,5,1,2011,1,1,0,1.0,0.0
25/06/2011 16,3,1BHK,26.47,50.39,1.44,2.02,Low,1,Unknown,1.0,178.63,16,25,6,5,1,2011,1,1,0,0.0,0.0
26/06/2011 00,2,1BHK,11.94,61.03,1.14,1.37,Low,0,Unknown,0.0,87.74,0,26,6,6,1,2011,1,0,0,0.0,0.0
26/06/2011 16,3,3BHK,27.87,54.53,2.71,1.46,Upper Middle,0,Fountain,0.0,221.69,16,26,6,6,1,2011,1,1,2,2.0,2.0
27/06/2011 00,3,2BHK,22.29,47.78,1.01,1.34,Middle,0,Unknown,0.0,154.55,0,27,6,0,0,2011,1,0,1,1.0,0.0
27/06/2011 08,4,Bungalow,22.96,64.04,2.67,1.21,Rich,0,Swimming Pool,1.0,265.11,8,27,6,0,0,2011,1,1,3,3.0,4.0
27/06/2011 16,4,Bungalow,30.4,60.99,2.4,0.7,Upper Middle,0,Garden,1.0,218.05,16,27,6,0,0,2011,1,1,3,2.0,1.0
28/06/2011 00,2,1BHK,18.98,55.57,1.27,1.46,Middle,0,Unknown,0.0,114.53,0,28,6,1,0,2011,1,0,0,1.0,0.0
28/06/2011 08,2,Cottage,12.25,66.76,1.12,1.08,Middle,0,Jacuzzi,0.0,92.99,8,28,6,1,0,2011,1,1,4,1.0,3.0
28/06/2011 16,3,3BHK,16.95,54.61,2.96,0.91,Upper Middle,0,Unknown,0.0,104.49,16,28,6,1,0,2011,1,1,2,2.0,0.0
29/06/2011 00,3,2BHK,31.97,38.01,1.78,1.34,Upper Middle,1,Garden,0.0,279.65,0,29,6,2,0,2011,1,0,1,2.0,1.0
29/06/2011 08,4,2BHK,27.64,56.18,2.73,1.3,Middle,1,Unknown,0.0,212.12,8,29,6,2,0,2011,1,1,1,1.0,0.0
29/06/2011 16,3,3BHK,33.26,44.83,3.0,1.26,Upper Middle,0,Unknown,0.0,175.58,16,29,6,2,0,2011,1,1,2,2.0,0.0
30/06/2011 00,5,3BHK,21.22,52.37,2.24,1.29,Rich,1,Jacuzzi,0.0,391.29,0,30,6,3,0,2011,1,0,2,3.0,3.0
30/06/2011 08,5,2BHK,31.93,61.01,1.33,1.29,Middle,0,Garden,0.0,206.16,8,30,6,3,0,2011,1,1,1,1.0,1.0
30/06/2011 16,2,Studio,15.92,59.17,1.27,1.16,Low,0,Garden,0.0,73.09,16,30,6,3,0,2011,1,1,6,0.0,1.0
01/07/2011 00,5,Detached,25.89,60.75,1.73,1.04,Rich,0,Unknown,0.0,211.03,0,1,7,4,0,2011,1,0,5,3.0,0.0
01/07/2011 08,4,2BHK,21.3,55.12,1.16,1.43,Middle,0,Unknown,0.0,182.14,8,1,7,4,0,2011,1,1,1,1.0,0.0
01/07/2011 16,3,Bungalow,26.11,48.24,2.66,1.2,Upper Middle,0,Unknown,0.0,144.55,16,1,7,4,0,2011,1,1,3,2.0,0.0
02/07/2011 00,2,Cottage,21.24,53.65,1.28,1.04,Middle,0,Jacuzzi,0.0,105.43,0,2,7,5,1,2011,1,0,4,1.0,3.0
02/07/2011 08,3,2BHK,28.17,47.59,1.29,1.39,Middle,0,Unknown,0.0,165.42,8,2,7,5,1,2011,1,1,1,1.0,0.0
02/07/2011 16,2,Cottage,32.4,38.32,1.62,1.01,Middle,0,Unknown,0.0,96.51,16,2,7,5,1,2011,1,1,4,1.0,0.0
03/07/2011 00,3,1BHK,18.48,41.35,1.75,1.01,Middle,0,Swimming Pool,0.0,133.64,0,3,7,6,1,2011,1,0,0,1.0,4.0
03/07/2011 08,4,3BHK,21.26,38.91,2.98,0.88,Upper Middle,1,Garden,0.0,172.44,8,3,7,6,1,2011,1,1,2,2.0,1.0
03/07/2011 16,4,2BHK,19.25,54.8,2.0,0.94,Upper Middle,0,Unknown,0.0,124.24,16,3,7,6,1,2011,1,1,1,2.0,0.0
04/07/2011 00,3,Cottage,30.11,66.71,1.31,0.96,Middle,0,Unknown,0.0,92.3,0,4,7,0,0,2011,1,0,4,1.0,0.0
04/07/2011 08,5,3BHK,21.02,58.41,2.85,1.02,Upper Middle,0,Jacuzzi,0.0,202.28,8,4,7,0,0,2011,1,1,2,2.0,3.0
04/07/2011 16,2,Cottage,34.32,52.51,1.63,1.43,Middle,1,Unknown,0.0,151.83,16,4,7,0,0,2011,1,1,4,1.0,0.0
05/07/2011 00,3,2BHK,18.21,57.08,1.5,1.41,Middle,0,Fountain,0.0,203.88,0,5,7,1,0,2011,1,0,1,1.0,2.0
05/07/2011 08,2,1BHK,14.62,59.92,1.57,1.23,Middle,0,Garden,0.0,93.32,8,5,7,1,0,2011,1,1,0,1.0,1.0
05/07/2011 16,2,1BHK,30.0,38.39,1.14,0.93,Low,0,Garden,0.0,76.43,16,5,7,1,0,2011,1,1,0,0.0,1.0
06/07/2011 00,4,Bungalow,34.85,20.51,2.22,0.82,Upper Middle,0,Jacuzzi,0.0,188.67,0,6,7,2,0,2011,1,0,3,2.0,3.0
06/07/2011 08,2,Studio,26.66,61.8,1.35,1.35,Low,0,Garden,0.0,91.19,8,6,7,2,0,2011,1,1,6,0.0,1.0
06/07/2011 16,2,Cottage,17.79,71.42,1.1,0.89,Middle,0,Unknown,0.0,61.69,16,6,7,2,0,2011,1,1,4,1.0,0.0
07/07/2011 00,3,1BHK,31.68,35.14,1.1,0.91,Middle,1,Unknown,0.0,132.53,0,7,7,3,0,2011,1,0,0,1.0,0.0
07/07/2011 08,5,3BHK,26.12,58.36,2.35,1.5,Upper Middle,0,Fountain,1.0,349.52,8,7,7,3,0,2011,1,1,2,2.0,2.0
07/07/2011 16,3,Cottage,19.36,49.09,1.11,1.05,Middle,0,Unknown,0.0,106.55,16,7,7,3,0,2011,1,1,4,1.0,0.0
08/07/2011 00,3,Cottage,15.51,62.49,1.74,0.98,Middle,0,Unknown,0.0,84.25,0,8,7,4,0,2011,1,0,4,1.0,0.0
08/07/2011 08,2,1BHK,24.84,56.89,1.2,1.44,Middle,0,Unknown,1.0,135.06,8,8,7,4,0,2011,1,1,0,1.0,0.0
08/07/2011 16,4,3BHK,21.6,41.44,1.71,1.12,Rich,1,Jacuzzi,0.0,324.79,16,8,7,4,0,2011,1,1,2,3.0,3.0
09/07/2011 00,3,1BHK,29.24,40.65,1.26,1.34,Middle,0,Garden,0.0,144.85,0,9,7,5,1,2011,1,0,0,1.0,1.0
09/07/2011 08,5,2BHK,10.09,64.74,2.29,1.05,Upper Middle,0,Unknown,0.0,136.93,8,9,7,5,1,2011,1,1,1,2.0,0.0
09/07/2011 16,2,Cottage,20.87,63.41,1.57,1.2,Middle,0,Unknown,0.0,89.19,16,9,7,5,1,2011,1,1,4,1.0,0.0
10/07/2011 00,2,1BHK,13.24,71.92,1.16,1.35,Low,0,Unknown,0.0,80.8,0,10,7,6,1,2011,1,0,0,0.0,0.0
10/07/2011 08,2,Studio,29.26,62.15,1.51,0.88,Low,1,Swimming Pool,0.0,74.6,8,10,7,6,1,2011,1,1,6,0.0,4.0
10/07/2011 16,2,1BHK,23.41,55.81,1.04,1.13,Low,1,Unknown,0.0,99.73,16,10,7,6,1,2011,1,1,0,0.0,0.0
11/07/2011 08,3,1BHK,12.75,56.83,1.46,1.47,Middle,0,Unknown,0.0,131.19,8,11,7,0,0,2011,1,1,0,1.0,0.0
11/07/2011 16,4,Bungalow,33.54,37.9,1.61,0.99,Upper Middle,0,Swimming Pool,0.0,218.27,16,11,7,0,0,2011,1,1,3,2.0,4.0
12/07/2011 00,3,1BHK,22.8,56.33,1.62,1.13,Middle,1,Unknown,0.0,130.61,0,12,7,1,0,2011,1,0,0,1.0,0.0
12/07/2011 08,3,3BHK,11.55,48.02,2.4,1.24,Upper Middle,0,Swimming Pool,0.0,189.07,8,12,7,1,0,2011,1,1,2,2.0,4.0
12/07/2011 16,3,2BHK,19.19,59.62,2.84,0.99,Upper Middle,0,Swimming Pool,0.0,133.27,16,12,7,1,0,2011,1,1,1,2.0,4.0
13/07/2011 00,3,2BHK,24.79,53.52,1.09,1.44,Middle,0,Unknown,0.0,162.65,0,13,7,2,0,2011,1,0,1,1.0,0.0
13/07/2011 08,3,3BHK,24.88,40.96,2.93,1.14,Rich,0,Fountain,0.0,215.6,8,13,7,2,0,2011,1,1,2,3.0,2.0
13/07/2011 16,3,2BHK,17.32,53.08,1.67,1.3,Middle,1,Unknown,0.0,161.05,16,13,7,2,0,2011,1,1,1,1.0,0.0
14/07/2011 00,1,Studio,29.18,55.2,1.73,1.24,Low,1,Fountain,0.0,93.63,0,14,7,3,0,2011,1,0,6,0.0,2.0
14/07/2011 08,4,2BHK,26.2,47.39,2.96,1.18,Middle,0,Swimming Pool,0.0,215.31,8,14,7,3,0,2011,1,1,1,1.0,4.0
14/07/2011 16,3,2BHK,18.3,63.81,2.74,1.15,Upper Middle,0,Unknown,0.0,115.26,16,14,7,3,0,2011,1,1,1,2.0,0.0
15/07/2011 00,2,1BHK,27.44,60.91,1.0,1.23,Low,0,Fountain,1.0,125.0,0,15,7,4,0,2011,1,0,0,0.0,2.0
15/07/2011 08,3,1BHK,20.95,74.91,1.56,1.88,Low,0,Garden,0.0,111.89,8,15,7,4,0,2011,1,1,0,0.0,1.0
15/07/2011 16,5,Bungalow,32.95,56.35,2.57,0.91,Upper Middle,0,Unknown,1.0,172.59,16,15,7,4,0,2011,1,1,3,2.0,0.0
16/07/2011 00,1,Studio,11.49,65.88,1.04,1.11,Low,1,Unknown,0.0,57.58,0,16,7,5,1,2011,1,0,6,0.0,0.0
16/07/2011 08,5,3BHK,18.3,53.7,2.33,1.48,Upper Middle,0,Garden,0.0,255.38,8,16,7,5,1,2011,1,1,2,2.0,1.0
16/07/2011 16,2,Cottage,34.95,56.48,1.78,1.1,Middle,0,Swimming Pool,0.0,123.22,16,16,7,5,1,2011,1,1,4,1.0,4.0
17/07/2011 00,3,Cottage,20.86,39.72,1.73,1.01,Middle,1,Unknown,0.0,127.11,0,17,7,6,1,2011,1,0,4,1.0,0.0
17/07/2011 08,4,2BHK,27.06,53.2,1.74,1.47,Middle,1,Unknown,1.0,267.33,8,17,7,6,1,2011,1,1,1,1.0,0.0
17/07/2011 16,2,1BHK,12.71,63.34,1.77,0.88,Middle,0,Unknown,0.0,60.09,16,17,7,6,1,2011,1,1,0,1.0,0.0
18/07/2011 00,3,1BHK,21.84,57.78,1.29,1.21,Middle,0,Swimming Pool,1.0,160.78,0,18,7,0,0,2011,1,0,0,1.0,4.0
18/07/2011 08,4,3BHK,10.88,81.9,1.99,1.5,Upper Middle,0,Swimming Pool,1.0,245.35,8,18,7,0,0,2011,1,1,2,2.0,4.0
18/07/2011 16,3,Cottage,33.51,45.6,1.8,0.86,Middle,1,Jacuzzi,0.0,144.19,16,18,7,0,0,2011,1,1,4,1.0,3.0
19/07/2011 00,2,1BHK,23.56,40.38,1.31,0.83,Middle,1,Unknown,0.0,74.29,0,19,7,1,0,2011,1,0,0,1.0,0.0
19/07/2011 08,3,2BHK,33.73,54.24,1.46,1.13,Middle,0,Unknown,0.0,133.09,8,19,7,1,0,2011,1,1,1,1.0,0.0
19/07/2011 16,3,Cottage,26.75,64.71,1.14,1.16,Middle,0,Unknown,0.0,111.38,16,19,7,1,0,2011,1,1,4,1.0,0.0
20/07/2011 00,4,2BHK,27.39,48.2,1.57,1.29,Middle,0,Swimming Pool,1.0,264.95,0,20,7,2,0,2011,1,0,1,1.0,4.0
20/07/2011 08,3,Bungalow,19.68,54.91,2.18,1.46,Upper Middle,0,Garden,0.0,171.7,8,20,7,2,0,2011,1,1,3,2.0,1.0
20/07/2011 16,5,3BHK,22.33,57.82,2.78,0.88,Upper Middle,0,Unknown,0.0,141.32,16,20,7,2,0,2011,1,1,2,2.0,0.0
21/07/2011 00,2,Cottage,27.23,22.99,1.73,0.96,Middle,0,Unknown,0.0,95.74,0,21,7,3,0,2011,1,0,4,1.0,0.0
21/07/2011 08,3,Cottage,18.73,56.24,1.23,1.35,Middle,0,Garden,0.0,155.67,8,21,7,3,0,2011,1,1,4,1.0,1.0
21/07/2011 16,5,2BHK,13.22,77.07,1.23,1.29,Middle,0,Unknown,0.0,149.55,16,21,7,3,0,2011,1,1,1,1.0,0.0
22/07/2011 00,3,3BHK,16.75,52.67,1.55,1.27,Upper Middle,1,Fountain,1.0,261.42,0,22,7,4,0,2011,1,0,2,2.0,2.0
22/07/2011 08,2,1BHK,27.59,59.34,1.51,0.86,Middle,0,Garden,0.0,73.25,8,22,7,4,0,2011,1,1,0,1.0,1.0
22/07/2011 16,4,3BHK,28.54,64.59,2.23,1.48,Upper Middle,0,Fountain,0.0,255.59,16,22,7,4,0,2011,1,1,2,2.0,2.0
23/07/2011 00,3,1BHK,16.14,48.5,1.61,1.07,Middle,1,Garden,0.0,129.18,0,23,7,5,1,2011,1,0,0,1.0,1.0
23/07/2011 08,4,3BHK,10.74,71.88,2.66,1.24,Upper Middle,0,Swimming Pool,0.0,184.5,8,23,7,5,1,2011,1,1,2,2.0,4.0
23/07/2011 16,3,1BHK,33.42,42.15,1.16,1.37,Low,0,Unknown,0.0,145.16,16,23,7,5,1,2011,1,1,0,0.0,0.0
24/07/2011 00,3,3BHK,27.29,31.85,1.86,1.23,Upper Middle,0,Swimming Pool,0.0,243.96,0,24,7,6,1,2011,1,0,2,2.0,4.0
24/07/2011 08,2,1BHK,28.35,47.46,1.32,1.16,Middle,0,Swimming Pool,0.0,134.42,8,24,7,6,1,2011,1,1,0,1.0,4.0
24/07/2011 16,2,1BHK,22.99,54.2,1.41,1.31,Middle,1,Swimming Pool,0.0,165.33,16,24,7,6,1,2011,1,1,0,1.0,4.0
25/07/2011 00,2,Cottage,10.76,48.74,1.54,1.12,Middle,0,Unknown,0.0,83.96,0,25,7,0,0,2011,1,0,4,1.0,0.0
25/07/2011 08,3,1BHK,24.65,52.42,1.23,1.39,Low,0,Unknown,0.0,128.37,8,25,7,0,0,2011,1,1,0,0.0,0.0
25/07/2011 16,4,2BHK,30.25,55.62,1.57,0.95,Upper Middle,0,Fountain,0.0,168.36,16,25,7,0,0,2011,1,1,1,2.0,2.0
26/07/2011 00,3,Cottage,17.2,67.16,1.24,1.12,Middle,0,Unknown,1.0,111.66,0,26,7,1,0,2011,1,0,4,1.0,0.0
26/07/2011 08,3,1BHK,30.34,43.11,1.36,1.44,Low,0,Unknown,1.0,168.91,8,26,7,1,0,2011,1,1,0,0.0,0.0
26/07/2011 16,5,3BHK,34.14,52.67,2.49,1.45,Rich,0,Fountain,0.0,381.75,16,26,7,1,0,2011,1,1,2,3.0,2.0
27/07/2011 00,2,1BHK,19.34,60.35,1.28,1.25,Low,0,Swimming Pool,1.0,127.87,0,27,7,2,0,2011,1,0,0,0.0,4.0
27/07/2011 08,5,Bungalow,18.06,56.57,1.76,1.35,Upper Middle,1,Swimming Pool,0.0,318.72,8,27,7,2,0,2011,1,1,3,2.0,4.0
27/07/2011 16,4,Detached,27.56,61.07,1.92,1.18,Rich,0,Garden,0.0,218.33,16,27,7,2,0,2011,1,1,5,3.0,1.0
28/07/2011 00,2,1BHK,32.22,47.91,1.63,1.24,Middle,1,Unknown,0.0,133.57,0,28,7,3,0,2011,1,0,0,1.0,0.0
28/07/2011 08,3,Cottage,31.8,57.59,1.42,1.05,Middle,0,Fountain,0.0,130.57,8,28,7,3,0,2011,1,1,4,1.0,2.0
28/07/2011 16,4,2BHK,14.85,70.9,1.73,1.2,Upper Middle,1,Jacuzzi,0.0,207.25,16,28,7,3,0,2011,1,1,1,2.0,3.0
29/07/2011 00,2,Cottage,24.21,62.97,1.58,1.09,Middle,0,Jacuzzi,0.0,104.38,0,29,7,4,0,2011,1,0,4,1.0,3.0
29/07/2011 08,3,1BHK,24.77,66.8,1.25,1.41,Middle,0,Garden,0.0,137.17,8,29,7,4,0,2011,1,1,0,1.0,1.0
29/07/2011 16,3,2BHK,17.08,63.78,1.55,1.07,Upper Middle,0,Unknown,0.0,112.99,16,29,7,4,0,2011,1,1,1,2.0,0.0
30/07/2011 00,2,Cottage,23.69,51.44,1.03,1.34,Middle,0,Fountain,0.0,136.53,0,30,7,5,1,2011,1,0,4,1.0,2.0
30/07/2011 08,4,3BHK,22.98,29.26,2.0,1.12,Rich,1,Garden,1.0,336.25,8,30,7,5,1,2011,1,1,2,3.0,1.0
30/07/2011 16,5,3BHK,30.07,41.93,2.0,1.38,Upper Middle,0,Swimming Pool,0.0,357.1,16,30,7,5,1,2011,1,1,2,2.0,4.0
31/07/2011 00,4,2BHK,15.63,65.49,1.16,1.25,Middle,0,Unknown,0.0,141.15,0,31,7,6,1,2011,1,0,1,1.0,0.0
31/07/2011 08,3,3BHK,23.02,40.74,2.26,1.43,Upper Middle,0,Fountain,1.0,282.5,8,31,7,6,1,2011,1,1,2,2.0,2.0
31/07/2011 16,3,1BHK,26.07,48.01,1.77,0.85,Middle,0,Fountain,0.0,106.54,16,31,7,6,1,2011,1,1,0,1.0,2.0
01/08/2011 00,1,Studio,18.67,61.05,1.39,1.02,Low,1,Unknown,0.0,47.8,0,1,8,0,0,2011,1,0,6,0.0,0.0
01/08/2011 08,2,1BHK,10.68,51.81,1.51,1.14,Low,0,Unknown,0.0,75.69,8,1,8,0,0,2011,1,1,0,0.0,0.0
01/08/2011 16,3,2BHK,15.85,29.46,1.17,1.04,Middle,0,Unknown,0.0,126.12,16,1,8,0,0,2011,1,1,1,1.0,0.0
02/08/2011 00,5,2BHK,14.4,65.84,2.96,0.94,Upper Middle,1,Unknown,0.0,144.95,0,2,8,1,0,2011,1,0,1,2.0,0.0
02/08/2011 08,4,3BHK,18.94,48.32,2.67,1.02,Rich,0,Swimming Pool,1.0,262.85,8,2,8,1,0,2011,1,1,2,3.0,4.0
02/08/2011 16,3,1BHK,10.92,60.79,1.16,1.43,Low,0,Garden,1.0,134.2,16,2,8,1,0,2011,1,1,0,0.0,1.0
03/08/2011 00,5,3BHK,14.48,53.4,1.54,1.4,Upper Middle,0,Unknown,0.0,232.12,0,3,8,2,0,2011,1,0,2,2.0,0.0
03/08/2011 08,4,3BHK,14.47,62.99,2.83,1.49,Upper Middle,1,Garden,0.0,235.54,8,3,8,2,0,2011,1,1,2,2.0,1.0
03/08/2011 16,3,Bungalow,32.03,56.76,1.77,1.05,Upper Middle,1,Unknown,0.0,155.7,16,3,8,2,0,2011,1,1,3,2.0,0.0
04/08/2011 00,2,1BHK,29.18,25.96,1.64,0.83,Low,0,Swimming Pool,0.0,97.26,0,4,8,3,0,2011,1,0,0,0.0,4.0
04/08/2011 08,5,2BHK,11.9,33.33,2.57,0.93,Upper Middle,0,Unknown,0.0,149.24,8,4,8,3,0,2011,1,1,1,2.0,0.0
04/08/2011 16,3,Bungalow,32.97,52.49,2.98,1.18,Upper Middle,0,Fountain,0.0,171.48,16,4,8,3,0,2011,1,1,3,2.0,2.0
05/08/2011 00,5,3BHK,27.0,75.41,1.71,1.07,Upper Middle,2,Swimming Pool,0.0,258.18,0,5,8,4,0,2011,1,0,2,2.0,4.0
05/08/2011 08,3,1BHK,21.83,54.7,1.47,0.86,Low,0,Garden,0.0,78.93,8,5,8,4,0,2011,1,1,0,0.0,1.0
05/08/2011 16,3,1BHK,11.59,52.54,1.73,1.09,Low,0,Unknown,0.0,87.56,16,5,8,4,0,2011,1,1,0,0.0,0.0
06/08/2011 00,2,1BHK,28.19,47.81,1.22,0.81,Middle,0,Unknown,1.0,101.66,0,6,8,5,1,2011,1,0,0,1.0,0.0
06/08/2011 08,3,1BHK,24.08,44.27,1.01,1.07,Middle,0,Unknown,0.0,116.58,8,6,8,5,1,2011,1,1,0,1.0,0.0
06/08/2011 16,3,2BHK,16.71,70.67,1.51,1.21,Middle,0,Fountain,0.0,132.32,16,6,8,5,1,2011,1,1,1,1.0,2.0
07/08/2011 00,1,Studio,30.28,55.68,1.02,1.31,Low,0,Unknown,0.0,71.65,0,7,8,6,1,2011,1,0,6,0.0,0.0
07/08/2011 08,3,3BHK,29.86,72.53,2.28,0.9,Rich,1,Unknown,1.0,170.11,8,7,8,6,1,2011,1,1,2,3.0,0.0
07/08/2011 16,4,3BHK,11.55,52.96,1.77,1.45,Upper Middle,1,Swimming Pool,0.0,313.06,16,7,8,6,1,2011,1,1,2,2.0,4.0
08/08/2011 00,4,Bungalow,33.56,49.06,2.26,1.18,Upper Middle,1,Swimming Pool,0.0,280.51,0,8,8,0,0,2011,1,0,3,2.0,4.0
